LapNumber,is_lap_1,endpoint_TyreLife,Position,endpoint_Stint,LapTime_Seconds,stint_comp,endpoint_shouldpit,race_group
25.0,0,13,17.0,2,76.49,6.5,0,2024_R15.0
26.0,0,14,17.0,2,76.357,7.0,0,2024_R15.0
27.0,0,15,17.0,2,76.516,7.5,0,2024_R15.0
28.0,0,16,17.0,2,76.642,8.0,0,2024_R15.0
29.0,0,17,17.0,2,77.328,8.5,0,2024_R15.0
30.0,0,18,15.0,2,77.169,9.0,0,2024_R15.0
31.0,0,19,14.0,2,76.79,9.5,0,2024_R15.0
32.0,0,20,12.0,2,76.801,10.0,0,2024_R15.0
33.0,0,21,11.0,2,76.386,10.5,0,2024_R15.0
34.0,0,22,11.0,2,76.264,11.0,0,2024_R15.0
35.0,0,23,11.0,2,76.26,11.5,0,2024_R15.0
36.0,0,24,11.0,2,76.535,12.0,0,2024_R15.0
37.0,0,25,11.0,2,76.411,12.5,0,2024_R15.0
38.0,0,26,11.0,2,76.45,13.0,0,2024_R15.0
39.0,0,27,10.0,2,80.078,13.5,0,2024_R15.0
40.0,0,28,11.0,2,77.452,14.0,0,2024_R15.0
41.0,0,29,12.0,2,77.33,14.5,0,2024_R15.0
42.0,0,30,12.0,2,76.849,15.0,0,2024_R15.0
43.0,0,31,13.0,2,77.775,15.5,0,2024_R15.0
44.0,0,32,13.0,2,76.456,16.0,0,2024_R15.0
45.0,0,33,13.0,2,76.457,16.5,0,2024_R15.0
46.0,0,34,14.0,2,77.244,17.0,0,2024_R15.0
47.0,0,35,14.0,2,77.653,17.5,0,2024_R15.0
48.0,0,36,14.0,2,76.608,18.0,0,2024_R15.0
49.0,0,37,14.0,2,76.373,18.5,0,2024_R15.0
50.0,0,38,14.0,2,76.318,19.0,0,2024_R15.0
51.0,0,39,14.0,2,75.903,19.5,0,2024_R15.0
52.0,0,40,14.0,2,76.044,20.0,0,2024_R15.0
53.0,0,41,14.0,2,76.491,20.5,1,2024_R15.0
54.0,0,42,14.0,2,79.155,21.0,0,2024_R15.0
55.0,0,1,18.0,3,94.753,0.5,0,2024_R15.0
56.0,0,2,18.0,3,75.334,1.0,0,2024_R15.0
57.0,0,3,17.0,3,75.897,1.5,0,2024_R15.0
58.0,0,4,15.0,3,76.04,2.0,0,2024_R15.0
59.0,0,5,15.0,3,74.787,2.5,0,2024_R15.0
60.0,0,6,15.0,3,74.603,3.0,0,2024_R15.0
61.0,0,7,15.0,3,75.257,3.5,0,2024_R15.0
62.0,0,8,15.0,3,74.847,4.0,0,2024_R15.0
63.0,0,9,15.0,3,75.283,4.5,0,2024_R15.0
64.0,0,10,15.0,3,74.694,5.0,0,2024_R15.0
65.0,0,11,15.0,3,75.102,5.5,0,2024_R15.0
66.0,0,12,15.0,3,75.095,6.0,0,2024_R15.0
67.0,0,13,15.0,3,74.999,6.5,0,2024_R15.0
68.0,0,14,15.0,3,75.01,7.0,0,2024_R15.0
69.0,0,15,14.0,3,74.877,7.5,0,2024_R15.0
70.0,0,16,14.0,3,74.836,8.0,0,2024_R15.0
71.0,0,17,14.0,3,74.434,8.5,0,2024_R15.0
1.0,1,1,8.0,1,84.726,0.5,0,2024_R15.0
2.0,0,2,8.0,1,77.392,1.0,0,2024_R15.0
3.0,0,3,8.0,1,76.865,1.5,0,2024_R15.0
4.0,0,4,8.0,1,76.661,2.0,0,2024_R15.0
5.0,0,5,8.0,1,77.135,2.5,0,2024_R15.0
6.0,0,6,8.0,1,76.7,3.0,0,2024_R15.0
7.0,0,7,8.0,1,77.167,3.5,0,2024_R15.0
8.0,0,8,9.0,1,77.995,4.0,0,2024_R15.0
9.0,0,9,9.0,1,77.448,4.5,0,2024_R15.0
10.0,0,10,9.0,1,77.528,5.0,0,2024_R15.0
11.0,0,11,9.0,1,77.672,5.5,0,2024_R15.0
12.0,0,12,9.0,1,77.509,6.0,0,2024_R15.0
13.0,0,13,9.0,1,77.112,6.5,0,2024_R15.0
14.0,0,14,9.0,1,77.27,7.0,0,2024_R15.0
15.0,0,15,9.0,1,77.287,7.5,0,2024_R15.0
16.0,0,16,10.0,1,78.446,8.0,0,2024_R15.0
17.0,0,17,10.0,1,77.508,8.5,0,2024_R15.0
18.0,0,18,10.0,1,77.478,9.0,0,2024_R15.0
19.0,0,19,10.0,1,77.336,9.5,0,2024_R15.0
20.0,0,20,10.0,1,76.815,10.0,0,2024_R15.0
21.0,0,21,10.0,1,76.963,10.5,0,2024_R15.0
22.0,0,22,10.0,1,77.138,11.0,0,2024_R15.0
23.0,0,23,10.0,1,77.83,11.5,0,2024_R15.0
24.0,0,24,9.0,1,77.006,12.0,0,2024_R15.0
25.0,0,25,9.0,1,77.156,12.5,0,2024_R15.0
26.0,0,26,9.0,1,78.012,13.0,0,2024_R15.0
27.0,0,27,9.0,1,77.174,13.5,0,2024_R15.0
28.0,0,28,9.0,1,77.217,14.0,0,2024_R15.0
29.0,0,29,9.0,1,77.457,14.5,0,2024_R15.0
30.0,0,30,8.0,1,77.251,15.0,1,2024_R15.0
31.0,0,31,9.0,1,81.976,15.5,0,2024_R15.0
32.0,0,1,14.0,2,95.807,0.5,0,2024_R15.0
33.0,0,2,13.0,2,75.521,1.0,0,2024_R15.0
34.0,0,3,13.0,2,74.758,1.5,0,2024_R15.0
35.0,0,4,13.0,2,75.741,2.0,0,2024_R15.0
36.0,0,5,13.0,2,76.762,2.5,0,2024_R15.0
37.0,0,6,13.0,2,76.125,3.0,0,2024_R15.0
38.0,0,7,13.0,2,76.138,3.5,0,2024_R15.0
39.0,0,8,12.0,2,76.357,4.0,0,2024_R15.0
40.0,0,9,12.0,2,77.345,4.5,0,2024_R15.0
41.0,0,10,11.0,2,76.67,5.0,0,2024_R15.0
42.0,0,11,11.0,2,76.349,5.5,0,2024_R15.0
43.0,0,12,11.0,2,75.865,6.0,0,2024_R15.0
44.0,0,13,11.0,2,75.823,6.5,0,2024_R15.0
45.0,0,14,11.0,2,75.985,7.0,0,2024_R15.0
46.0,0,15,11.0,2,75.831,7.5,0,2024_R15.0
47.0,0,16,11.0,2,75.749,8.0,0,2024_R15.0
48.0,0,17,11.0,2,75.481,8.5,0,2024_R15.0
49.0,0,18,11.0,2,75.647,9.0,0,2024_R15.0
50.0,0,19,11.0,2,75.268,9.5,0,2024_R15.0
51.0,0,20,11.0,2,75.014,10.0,0,2024_R15.0
52.0,0,21,11.0,2,75.151,10.5,0,2024_R15.0
53.0,0,22,11.0,2,75.048,11.0,0,2024_R15.0
54.0,0,23,11.0,2,75.039,11.5,0,2024_R15.0
55.0,0,24,11.0,2,75.242,12.0,0,2024_R15.0
56.0,0,25,11.0,2,75.193,12.5,0,2024_R15.0
57.0,0,26,11.0,2,76.238,13.0,0,2024_R15.0
58.0,0,27,11.0,2,77.097,13.5,0,2024_R15.0
59.0,0,28,11.0,2,75.352,14.0,0,2024_R15.0
60.0,0,29,11.0,2,75.621,14.5,0,2024_R15.0
61.0,0,30,11.0,2,75.506,15.0,0,2024_R15.0
62.0,0,31,11.0,2,75.984,15.5,0,2024_R15.0
63.0,0,32,10.0,2,75.653,16.0,0,2024_R15.0
64.0,0,33,10.0,2,75.297,16.5,0,2024_R15.0
65.0,0,34,10.0,2,75.198,17.0,0,2024_R15.0
66.0,0,35,10.0,2,75.285,17.5,0,2024_R15.0
67.0,0,36,10.0,2,75.65,18.0,0,2024_R15.0
68.0,0,37,10.0,2,76.027,18.5,0,2024_R15.0
69.0,0,38,10.0,2,76.211,19.0,0,2024_R15.0
70.0,0,39,10.0,2,75.822,19.5,0,2024_R15.0
71.0,0,40,10.0,2,74.972,20.0,0,2024_R15.0
1.0,1,1,14.0,1,87.361,0.5,0,2024_R15.0
2.0,0,2,14.0,1,78.403,1.0,0,2024_R15.0
3.0,0,3,14.0,1,78.388,1.5,0,2024_R15.0
4.0,0,4,14.0,1,77.218,2.0,0,2024_R15.0
5.0,0,5,14.0,1,77.343,2.5,0,2024_R15.0
6.0,0,6,14.0,1,76.882,3.0,0,2024_R15.0
7.0,0,7,14.0,1,77.439,3.5,0,2024_R15.0
8.0,0,8,14.0,1,77.204,4.0,0,2024_R15.0
9.0,0,9,14.0,1,77.746,4.5,0,2024_R15.0
10.0,0,10,14.0,1,77.577,5.0,0,2024_R15.0
11.0,0,11,14.0,1,77.539,5.5,0,2024_R15.0
12.0,0,12,14.0,1,77.841,6.0,0,2024_R15.0
13.0,0,13,14.0,1,78.003,6.5,0,2024_R15.0
14.0,0,14,14.0,1,78.092,7.0,1,2024_R15.0
15.0,0,15,16.0,1,82.849,7.5,0,2024_R15.0
16.0,0,1,20.0,2,95.848,0.5,0,2024_R15.0
17.0,0,2,20.0,2,76.073,1.0,0,2024_R15.0
18.0,0,3,20.0,2,76.399,1.5,0,2024_R15.0
19.0,0,4,19.0,2,76.582,2.0,0,2024_R15.0
20.0,0,5,19.0,2,76.898,2.5,0,2024_R15.0
21.0,0,6,19.0,2,76.847,3.0,0,2024_R15.0
22.0,0,7,19.0,2,76.694,3.5,0,2024_R15.0
23.0,0,8,18.0,2,76.681,4.0,0,2024_R15.0
24.0,0,9,18.0,2,76.594,4.5,0,2024_R15.0
25.0,0,10,18.0,2,76.892,5.0,0,2024_R15.0
26.0,0,11,18.0,2,76.799,5.5,0,2024_R15.0
27.0,0,12,18.0,2,76.813,6.0,0,2024_R15.0
28.0,0,13,18.0,2,77.221,6.5,0,2024_R15.0
29.0,0,14,18.0,2,77.253,7.0,0,2024_R15.0
30.0,0,15,17.0,2,77.034,7.5,0,2024_R15.0
31.0,0,16,15.0,2,77.164,8.0,0,2024_R15.0
32.0,0,17,15.0,2,77.841,8.5,0,2024_R15.0
33.0,0,18,15.0,2,78.39,9.0,0,2024_R15.0
34.0,0,19,15.0,2,77.26,9.5,0,2024_R15.0
35.0,0,20,15.0,2,76.797,10.0,0,2024_R15.0
36.0,0,21,16.0,2,77.807,10.5,0,2024_R15.0
37.0,0,22,16.0,2,77.16,11.0,0,2024_R15.0
38.0,0,23,16.0,2,77.492,11.5,0,2024_R15.0
39.0,0,24,16.0,2,77.256,12.0,0,2024_R15.0
40.0,0,25,16.0,2,77.148,12.5,0,2024_R15.0
41.0,0,26,15.0,2,77.507,13.0,0,2024_R15.0
42.0,0,27,15.0,2,78.697,13.5,1,2024_R15.0
43.0,0,28,18.0,2,80.969,14.0,0,2024_R15.0
44.0,0,1,19.0,3,95.854,0.5,0,2024_R15.0
45.0,0,2,19.0,3,75.822,1.0,0,2024_R15.0
46.0,0,3,19.0,3,76.152,1.5,0,2024_R15.0
47.0,0,4,19.0,3,78.314,2.0,0,2024_R15.0
48.0,0,5,19.0,3,76.144,2.5,0,2024_R15.0
49.0,0,6,19.0,3,76.626,3.0,0,2024_R15.0
50.0,0,7,19.0,3,76.348,3.5,0,2024_R15.0
51.0,0,8,19.0,3,76.453,4.0,0,2024_R15.0
52.0,0,9,19.0,3,76.43,4.5,0,2024_R15.0
53.0,0,10,19.0,3,76.357,5.0,0,2024_R15.0
54.0,0,11,19.0,3,76.066,5.5,0,2024_R15.0
55.0,0,12,19.0,3,76.304,6.0,0,2024_R15.0
56.0,0,13,19.0,3,77.851,6.5,0,2024_R15.0
57.0,0,14,19.0,3,78.463,7.0,0,2024_R15.0
58.0,0,15,19.0,3,76.069,7.5,0,2024_R15.0
59.0,0,16,19.0,3,76.225,8.0,0,2024_R15.0
60.0,0,17,19.0,3,76.639,8.5,0,2024_R15.0
61.0,0,18,19.0,3,76.334,9.0,0,2024_R15.0
62.0,0,19,19.0,3,76.595,9.5,0,2024_R15.0
63.0,0,20,19.0,3,76.373,10.0,0,2024_R15.0
64.0,0,21,19.0,3,76.361,10.5,0,2024_R15.0
65.0,0,22,19.0,3,76.234,11.0,0,2024_R15.0
66.0,0,23,19.0,3,76.479,11.5,0,2024_R15.0
67.0,0,24,19.0,3,76.389,12.0,0,2024_R15.0
68.0,0,25,19.0,3,76.394,12.5,0,2024_R15.0
69.0,0,26,19.0,3,77.284,13.0,0,2024_R15.0
70.0,0,27,19.0,3,76.206,13.5,0,2024_R15.0
1.0,1,1,7.0,1,84.654,0.5,0,2024_R15.0
2.0,0,2,7.0,1,76.896,1.0,0,2024_R15.0
3.0,0,3,7.0,1,76.914,1.5,0,2024_R15.0
4.0,0,4,7.0,1,76.934,2.0,0,2024_R15.0
5.0,0,5,7.0,1,76.735,2.5,0,2024_R15.0
6.0,0,6,7.0,1,76.551,3.0,0,2024_R15.0
7.0,0,7,7.0,1,76.913,3.5,0,2024_R15.0
8.0,0,8,7.0,1,77.081,4.0,0,2024_R15.0
9.0,0,9,7.0,1,76.909,4.5,0,2024_R15.0
10.0,0,10,7.0,1,76.965,5.0,0,2024_R15.0
11.0,0,11,8.0,1,79.464,5.5,0,2024_R15.0
12.0,0,12,8.0,1,77.375,6.0,0,2024_R15.0
13.0,0,13,8.0,1,76.961,6.5,0,2024_R15.0
14.0,0,14,8.0,1,76.929,7.0,0,2024_R15.0
15.0,0,15,8.0,1,77.12,7.5,0,2024_R15.0
16.0,0,16,8.0,1,76.975,8.0,0,2024_R15.0
17.0,0,17,8.0,1,77.261,8.5,0,2024_R15.0
18.0,0,18,8.0,1,77.076,9.0,0,2024_R15.0
19.0,0,19,8.0,1,77.034,9.5,0,2024_R15.0
20.0,0,20,8.0,1,77.135,10.0,0,2024_R15.0
21.0,0,21,8.0,1,77.265,10.5,0,2024_R15.0
22.0,0,22,8.0,1,77.24,11.0,0,2024_R15.0
23.0,0,23,8.0,1,77.09,11.5,0,2024_R15.0
24.0,0,24,8.0,1,76.916,12.0,0,2024_R15.0
25.0,0,25,7.0,1,77.052,12.5,0,2024_R15.0
26.0,0,26,6.0,1,76.972,13.0,0,2024_R15.0
27.0,0,27,6.0,1,76.757,13.5,0,2024_R15.0
28.0,0,28,7.0,1,77.516,14.0,0,2024_R15.0
29.0,0,29,8.0,1,79.144,14.5,0,2024_R15.0
30.0,0,30,7.0,1,77.752,15.0,0,2024_R15.0
31.0,0,31,6.0,1,77.353,15.5,1,2024_R15.0
32.0,0,32,7.0,1,80.262,16.0,0,2024_R15.0
33.0,0,1,12.0,2,97.706,0.5,0,2024_R15.0
34.0,0,2,12.0,2,75.577,1.0,0,2024_R15.0
35.0,0,3,12.0,2,75.264,1.5,0,2024_R15.0
36.0,0,4,12.0,2,76.516,2.0,0,2024_R15.0
37.0,0,5,12.0,2,76.055,2.5,0,2024_R15.0
38.0,0,6,12.0,2,75.926,3.0,0,2024_R15.0
39.0,0,7,11.0,2,78.161,3.5,0,2024_R15.0
40.0,0,8,10.0,2,76.394,4.0,0,2024_R15.0
41.0,0,9,10.0,2,75.858,4.5,0,2024_R15.0
42.0,0,10,10.0,2,76.021,5.0,0,2024_R15.0
43.0,0,11,10.0,2,75.978,5.5,0,2024_R15.0
44.0,0,12,10.0,2,75.672,6.0,0,2024_R15.0
45.0,0,13,10.0,2,75.621,6.5,0,2024_R15.0
46.0,0,14,10.0,2,75.611,7.0,0,2024_R15.0
47.0,0,15,10.0,2,76.002,7.5,0,2024_R15.0
48.0,0,16,10.0,2,75.366,8.0,0,2024_R15.0
49.0,0,17,10.0,2,75.606,8.5,0,2024_R15.0
50.0,0,18,10.0,2,75.643,9.0,0,2024_R15.0
51.0,0,19,10.0,2,75.483,9.5,0,2024_R15.0
52.0,0,20,10.0,2,75.196,10.0,0,2024_R15.0
53.0,0,21,10.0,2,74.987,10.5,0,2024_R15.0
54.0,0,22,10.0,2,74.855,11.0,0,2024_R15.0
55.0,0,23,10.0,2,75.256,11.5,0,2024_R15.0
56.0,0,24,10.0,2,75.219,12.0,0,2024_R15.0
57.0,0,25,10.0,2,75.147,12.5,0,2024_R15.0
58.0,0,26,10.0,2,75.794,13.0,0,2024_R15.0
59.0,0,27,10.0,2,75.583,13.5,0,2024_R15.0
60.0,0,28,9.0,2,76.583,14.0,0,2024_R15.0
61.0,0,29,9.0,2,76.371,14.5,0,2024_R15.0
62.0,0,30,9.0,2,75.24,15.0,0,2024_R15.0
63.0,0,31,9.0,2,75.351,15.5,0,2024_R15.0
64.0,0,32,9.0,2,75.381,16.0,0,2024_R15.0
65.0,0,33,9.0,2,75.494,16.5,0,2024_R15.0
66.0,0,34,9.0,2,75.329,17.0,0,2024_R15.0
67.0,0,35,9.0,2,75.067,17.5,0,2024_R15.0
68.0,0,36,9.0,2,75.331,18.0,0,2024_R15.0
69.0,0,37,9.0,2,75.281,18.5,0,2024_R15.0
70.0,0,38,9.0,2,75.444,19.0,0,2024_R15.0
71.0,0,39,9.0,2,75.553,19.5,0,2024_R15.0
1.0,1,1,13.0,1,87.28,0.5,0,2024_R15.0
2.0,0,2,12.0,1,77.761,1.0,0,2024_R15.0
3.0,0,3,12.0,1,76.489,1.5,0,2024_R15.0
4.0,0,4,12.0,1,76.974,2.0,0,2024_R15.0
5.0,0,5,12.0,1,76.854,2.5,0,2024_R15.0
6.0,0,6,12.0,1,76.594,3.0,0,2024_R15.0
7.0,0,7,12.0,1,77.063,3.5,0,2024_R15.0
8.0,0,8,12.0,1,77.471,4.0,0,2024_R15.0
9.0,0,9,12.0,1,77.148,4.5,0,2024_R15.0
10.0,0,10,11.0,1,76.906,5.0,0,2024_R15.0
11.0,0,11,11.0,1,77.617,5.5,0,2024_R15.0
12.0,0,12,11.0,1,77.85,6.0,0,2024_R15.0
13.0,0,13,11.0,1,77.382,6.5,0,2024_R15.0
14.0,0,14,10.0,1,76.619,7.0,0,2024_R15.0
15.0,0,15,10.0,1,76.686,7.5,0,2024_R15.0
16.0,0,16,9.0,1,76.692,8.0,0,2024_R15.0
17.0,0,17,9.0,1,76.851,8.5,0,2024_R15.0
18.0,0,18,9.0,1,76.621,9.0,0,2024_R15.0
19.0,0,19,9.0,1,76.743,9.5,0,2024_R15.0
20.0,0,20,9.0,1,76.686,10.0,0,2024_R15.0
21.0,0,21,9.0,1,77.126,10.5,0,2024_R15.0
22.0,0,22,9.0,1,77.871,11.0,1,2024_R15.0
23.0,0,23,9.0,1,80.674,11.5,0,2024_R15.0
24.0,0,1,16.0,2,94.272,0.5,0,2024_R15.0
25.0,0,2,15.0,2,75.725,1.0,0,2024_R15.0
26.0,0,3,15.0,2,76.433,1.5,0,2024_R15.0
27.0,0,4,14.0,2,75.75,2.0,0,2024_R15.0
28.0,0,5,14.0,2,75.958,2.5,0,2024_R15.0
29.0,0,6,12.0,2,75.457,3.0,0,2024_R15.0
30.0,0,7,10.0,2,75.435,3.5,0,2024_R15.0
31.0,0,8,10.0,2,75.278,4.0,0,2024_R15.0
32.0,0,9,9.0,2,75.262,4.5,0,2024_R15.0
33.0,0,10,8.0,2,75.053,5.0,0,2024_R15.0
34.0,0,11,8.0,2,75.111,5.5,0,2024_R15.0
35.0,0,12,8.0,2,74.805,6.0,0,2024_R15.0
36.0,0,13,8.0,2,75.098,6.5,0,2024_R15.0
37.0,0,14,8.0,2,74.893,7.0,0,2024_R15.0
38.0,0,15,8.0,2,74.895,7.5,0,2024_R15.0
39.0,0,16,8.0,2,75.096,8.0,0,2024_R15.0
40.0,0,17,8.0,2,75.002,8.5,0,2024_R15.0
41.0,0,18,8.0,2,74.767,9.0,0,2024_R15.0
42.0,0,19,8.0,2,74.709,9.5,0,2024_R15.0
43.0,0,20,8.0,2,74.723,10.0,0,2024_R15.0
44.0,0,21,8.0,2,74.904,10.5,0,2024_R15.0
45.0,0,22,8.0,2,76.022,11.0,0,2024_R15.0
46.0,0,23,8.0,2,75.511,11.5,0,2024_R15.0
47.0,0,24,8.0,2,75.768,12.0,1,2024_R15.0
48.0,0,25,8.0,2,78.25,12.5,0,2024_R15.0
49.0,0,1,8.0,3,93.612,0.5,0,2024_R15.0
50.0,0,2,8.0,3,73.883,1.0,0,2024_R15.0
51.0,0,3,8.0,3,74.047,1.5,0,2024_R15.0
52.0,0,4,8.0,3,74.047,2.0,0,2024_R15.0
53.0,0,5,8.0,3,74.263,2.5,0,2024_R15.0
54.0,0,6,8.0,3,74.353,3.0,0,2024_R15.0
55.0,0,7,8.0,3,74.444,3.5,0,2024_R15.0
56.0,0,8,8.0,3,74.48,4.0,0,2024_R15.0
57.0,0,9,8.0,3,74.35,4.5,0,2024_R15.0
58.0,0,10,8.0,3,74.477,5.0,0,2024_R15.0
59.0,0,11,8.0,3,73.968,5.5,0,2024_R15.0
60.0,0,12,8.0,3,73.977,6.0,0,2024_R15.0
61.0,0,13,8.0,3,74.038,6.5,0,2024_R15.0
62.0,0,14,8.0,3,73.878,7.0,0,2024_R15.0
63.0,0,15,8.0,3,74.422,7.5,0,2024_R15.0
64.0,0,16,8.0,3,74.832,8.0,0,2024_R15.0
65.0,0,17,8.0,3,74.01,8.5,0,2024_R15.0
66.0,0,18,8.0,3,74.243,9.0,0,2024_R15.0
67.0,0,19,8.0,3,74.406,9.5,0,2024_R15.0
68.0,0,20,8.0,3,74.353,10.0,0,2024_R15.0
69.0,0,21,8.0,3,74.416,10.5,0,2024_R15.0
70.0,0,22,8.0,3,75.898,11.0,0,2024_R15.0
71.0,0,23,8.0,3,74.898,11.5,0,2024_R15.0
72.0,0,24,8.0,3,75.688,12.0,0,2024_R15.0
1.0,1,1,11.0,1,86.432,0.5,0,2024_R15.0
2.0,0,2,11.0,1,77.461,1.0,0,2024_R15.0
3.0,0,3,11.0,1,77.247,1.5,0,2024_R15.0
4.0,0,4,11.0,1,77.04,2.0,0,2024_R15.0
5.0,0,5,11.0,1,76.757,2.5,0,2024_R15.0
6.0,0,6,11.0,1,76.731,3.0,0,2024_R15.0
7.0,0,7,11.0,1,77.039,3.5,0,2024_R15.0
8.0,0,8,11.0,1,77.416,4.0,0,2024_R15.0
9.0,0,9,11.0,1,77.373,4.5,0,2024_R15.0
10.0,0,10,12.0,1,77.994,5.0,0,2024_R15.0
11.0,0,11,12.0,1,77.714,5.5,0,2024_R15.0
12.0,0,12,12.0,1,77.627,6.0,0,2024_R15.0
13.0,0,13,12.0,1,77.704,6.5,1,2024_R15.0
14.0,0,14,12.0,1,81.339,7.0,0,2024_R15.0
15.0,0,1,18.0,2,95.205,0.5,0,2024_R15.0
16.0,0,2,17.0,2,75.932,1.0,0,2024_R15.0
17.0,0,3,17.0,2,76.203,1.5,0,2024_R15.0
18.0,0,4,16.0,2,76.066,2.0,0,2024_R15.0
19.0,0,5,16.0,2,75.867,2.5,0,2024_R15.0
20.0,0,6,16.0,2,75.953,3.0,0,2024_R15.0
21.0,0,7,16.0,2,76.281,3.5,0,2024_R15.0
22.0,0,8,15.0,2,77.053,4.0,0,2024_R15.0
23.0,0,9,15.0,2,76.658,4.5,0,2024_R15.0
24.0,0,10,14.0,2,76.652,5.0,0,2024_R15.0
25.0,0,11,13.0,2,76.387,5.5,0,2024_R15.0
26.0,0,12,13.0,2,76.734,6.0,0,2024_R15.0
27.0,0,13,13.0,2,76.173,6.5,0,2024_R15.0
28.0,0,14,13.0,2,76.849,7.0,0,2024_R15.0
29.0,0,15,13.0,2,77.546,7.5,0,2024_R15.0
30.0,0,16,13.0,2,76.739,8.0,0,2024_R15.0
31.0,0,17,12.0,2,76.315,8.5,0,2024_R15.0
32.0,0,18,10.0,2,76.548,9.0,0,2024_R15.0
33.0,0,19,9.0,2,76.593,9.5,0,2024_R15.0
34.0,0,20,9.0,2,76.616,10.0,0,2024_R15.0
35.0,0,21,9.0,2,76.313,10.5,0,2024_R15.0
36.0,0,22,9.0,2,76.638,11.0,0,2024_R15.0
37.0,0,23,9.0,2,76.072,11.5,0,2024_R15.0
38.0,0,24,9.0,2,76.73,12.0,0,2024_R15.0
39.0,0,25,9.0,2,76.284,12.5,0,2024_R15.0
40.0,0,26,9.0,2,76.321,13.0,0,2024_R15.0
41.0,0,27,9.0,2,76.462,13.5,0,2024_R15.0
42.0,0,28,9.0,2,76.448,14.0,0,2024_R15.0
43.0,0,29,9.0,2,75.896,14.5,0,2024_R15.0
44.0,0,30,9.0,2,76.182,15.0,0,2024_R15.0
45.0,0,31,9.0,2,75.983,15.5,0,2024_R15.0
46.0,0,32,9.0,2,75.846,16.0,0,2024_R15.0
47.0,0,33,9.0,2,75.83,16.5,0,2024_R15.0
48.0,0,34,9.0,2,75.938,17.0,0,2024_R15.0
49.0,0,35,9.0,2,76.053,17.5,0,2024_R15.0
50.0,0,36,9.0,2,75.805,18.0,0,2024_R15.0
51.0,0,37,9.0,2,75.705,18.5,0,2024_R15.0
52.0,0,38,9.0,2,75.856,19.0,0,2024_R15.0
53.0,0,39,9.0,2,75.733,19.5,0,2024_R15.0
54.0,0,40,9.0,2,76.179,20.0,0,2024_R15.0
55.0,0,41,9.0,2,76.449,20.5,0,2024_R15.0
56.0,0,42,9.0,2,76.464,21.0,0,2024_R15.0
57.0,0,43,9.0,2,76.261,21.5,0,2024_R15.0
58.0,0,44,9.0,2,76.107,22.0,0,2024_R15.0
59.0,0,45,9.0,2,75.657,22.5,0,2024_R15.0
60.0,0,46,10.0,2,78.585,23.0,0,2024_R15.0
61.0,0,47,10.0,2,76.441,23.5,0,2024_R15.0
62.0,0,48,10.0,2,76.295,24.0,0,2024_R15.0
63.0,0,49,11.0,2,77.307,24.5,0,2024_R15.0
64.0,0,50,11.0,2,76.32,25.0,0,2024_R15.0
65.0,0,51,11.0,2,76.254,25.5,0,2024_R15.0
66.0,0,52,11.0,2,76.114,26.0,0,2024_R15.0
67.0,0,53,11.0,2,75.918,26.5,0,2024_R15.0
68.0,0,54,11.0,2,76.03,27.0,0,2024_R15.0
69.0,0,55,11.0,2,75.881,27.5,0,2024_R15.0
70.0,0,56,11.0,2,75.91,28.0,0,2024_R15.0
71.0,0,57,11.0,2,76.222,28.5,0,2024_R15.0
1.0,1,1,20.0,1,90.772,0.5,0,2024_R15.0
2.0,0,2,19.0,1,77.487,1.0,0,2024_R15.0
3.0,0,3,20.0,1,83.466,1.5,0,2024_R15.0
4.0,0,4,20.0,1,76.363,2.0,0,2024_R15.0
5.0,0,5,20.0,1,76.869,2.5,0,2024_R15.0
6.0,0,6,20.0,1,76.918,3.0,0,2024_R15.0
7.0,0,7,20.0,1,78.058,3.5,0,2024_R15.0
8.0,0,8,19.0,1,77.147,4.0,0,2024_R15.0
9.0,0,9,19.0,1,77.494,4.5,0,2024_R15.0
10.0,0,10,19.0,1,77.554,5.0,0,2024_R15.0
11.0,0,11,19.0,1,77.316,5.5,0,2024_R15.0
12.0,0,12,19.0,1,77.659,6.0,0,2024_R15.0
13.0,0,13,18.0,1,76.902,6.5,0,2024_R15.0
14.0,0,14,18.0,1,77.22,7.0,0,2024_R15.0
15.0,0,15,15.0,1,77.559,7.5,0,2024_R15.0
16.0,0,16,15.0,1,77.588,8.0,0,2024_R15.0
17.0,0,17,14.0,1,77.967,8.5,0,2024_R15.0
18.0,0,18,14.0,1,77.549,9.0,0,2024_R15.0
19.0,0,19,14.0,1,77.358,9.5,0,2024_R15.0
20.0,0,20,14.0,1,77.272,10.0,0,2024_R15.0
21.0,0,21,14.0,1,76.648,10.5,0,2024_R15.0
22.0,0,22,13.0,1,77.458,11.0,0,2024_R15.0
23.0,0,23,13.0,1,76.944,11.5,0,2024_R15.0
24.0,0,24,12.0,1,76.991,12.0,0,2024_R15.0
25.0,0,25,12.0,1,76.749,12.5,0,2024_R15.0
26.0,0,26,12.0,1,76.882,13.0,0,2024_R15.0
27.0,0,27,12.0,1,76.738,13.5,0,2024_R15.0
28.0,0,28,12.0,1,77.082,14.0,0,2024_R15.0
29.0,0,29,11.0,1,77.536,14.5,0,2024_R15.0
30.0,0,30,12.0,1,77.662,15.0,0,2024_R15.0
31.0,0,31,11.0,1,77.191,15.5,0,2024_R15.0
32.0,0,32,11.0,1,77.873,16.0,0,2024_R15.0
33.0,0,33,10.0,1,77.676,16.5,0,2024_R15.0
