year,raceId,driverId,LapNumber,Position,LapTime_Str,LapTime_Seconds,TyreLife,LapTime_Delta,Stint,ShouldPit
2023,Canadian Grand Prix,hulkenberg,53,16,1:17.449,77.449,6,-1.0220000000000056,1,0
2023,Canadian Grand Prix,hulkenberg,54,15,1:18.491,78.491,7,1.0420000000000016,1,0
2023,Canadian Grand Prix,hulkenberg,55,15,1:17.896,77.896,8,-0.5949999999999989,1,0
2023,Canadian Grand Prix,hulkenberg,56,15,1:17.498,77.498,9,-0.39799999999999613,1,0
2023,Canadian Grand Prix,hulkenberg,57,15,1:17.588,77.588,10,0.0899999999999892,1,0
2023,Canadian Grand Prix,hulkenberg,58,15,1:17.376,77.376,11,-0.21199999999998909,1,0
2023,Canadian Grand Prix,kevin_magnussen,1,15,1:32.026,92.02600000000001,1,0.0,1,0
2023,Canadian Grand Prix,kevin_magnussen,2,15,1:20.354,80.354,2,-11.672000000000011,1,0
2023,Canadian Grand Prix,kevin_magnussen,3,15,1:18.742,78.742,3,-1.6119999999999948,1,0
2023,Canadian Grand Prix,kevin_magnussen,4,15,1:18.198,78.19800000000001,4,-0.5439999999999969,1,0
2023,Canadian Grand Prix,kevin_magnussen,5,15,1:18.466,78.46600000000001,5,0.2680000000000007,1,0
2023,Canadian Grand Prix,kevin_magnussen,53,18,1:34.636,94.636,6,16.169999999999987,1,1
2023,Canadian Grand Prix,kevin_magnussen,54,17,1:21.837,81.837,7,-12.798999999999992,1,0
2023,Canadian Grand Prix,kevin_magnussen,55,17,1:16.126,76.126,8,-5.7109999999999985,1,0
2023,Canadian Grand Prix,kevin_magnussen,56,17,1:16.852,76.852,9,0.7259999999999991,1,0
2023,Canadian Grand Prix,kevin_magnussen,57,17,1:17.045,77.045,10,0.19299999999999784,1,0
2023,Canadian Grand Prix,leclerc,1,9,1:28.596,88.596,1,0.0,1,0
2023,Canadian Grand Prix,leclerc,2,9,1:19.777,79.777,2,-8.819000000000003,1,0
2023,Canadian Grand Prix,leclerc,3,9,1:18.528,78.52799999999999,3,-1.2490000000000094,1,0
2023,Canadian Grand Prix,leclerc,4,9,1:18.648,78.648,4,0.12000000000000455,1,0
2023,Canadian Grand Prix,leclerc,5,9,1:18.708,78.708,5,0.060000000000002274,1,0
2023,Canadian Grand Prix,leclerc,54,4,1:16.126,76.126,6,-2.5819999999999936,1,0
2023,Canadian Grand Prix,leclerc,55,4,1:16.045,76.045,7,-0.08100000000000307,1,0
2023,Canadian Grand Prix,leclerc,56,4,1:16.213,76.213,8,0.16799999999999216,1,0
2023,Canadian Grand Prix,leclerc,57,4,1:15.968,75.968,9,-0.24499999999999034,1,0
2023,Canadian Grand Prix,leclerc,58,4,1:16.304,76.304,10,0.3359999999999985,1,0
2023,Canadian Grand Prix,max_verstappen,1,1,1:23.080,83.08,1,0.0,1,0
2023,Canadian Grand Prix,max_verstappen,2,1,1:18.075,78.075,2,-5.0049999999999955,1,0
2023,Canadian Grand Prix,max_verstappen,3,1,1:17.767,77.767,3,-0.30800000000000693,1,0
2023,Canadian Grand Prix,max_verstappen,4,1,1:17.203,77.203,4,-0.563999999999993,1,0
2023,Canadian Grand Prix,max_verstappen,5,1,1:17.371,77.371,5,0.16799999999999216,1,0
2023,Canadian Grand Prix,max_verstappen,54,1,1:15.732,75.732,6,-1.6389999999999958,1,0
2023,Canadian Grand Prix,max_verstappen,55,1,1:15.820,75.82,7,0.08799999999999386,1,0
2023,Canadian Grand Prix,max_verstappen,56,1,1:15.888,75.888,8,0.06800000000001205,1,0
2023,Canadian Grand Prix,max_verstappen,57,1,1:15.945,75.945,9,0.05699999999998795,1,0
2023,Canadian Grand Prix,max_verstappen,58,1,1:15.957,75.957,10,0.012000000000000455,1,0
2023,Canadian Grand Prix,norris,1,8,1:28.099,88.099,1,0.0,1,0
2023,Canadian Grand Prix,norris,2,8,1:19.916,79.916,2,-8.183000000000007,1,0
2023,Canadian Grand Prix,norris,3,8,1:18.491,78.491,3,-1.4249999999999972,1,0
2023,Canadian Grand Prix,norris,4,8,1:18.782,78.782,4,0.2909999999999968,1,0
2023,Canadian Grand Prix,norris,5,8,1:18.330,78.33,5,-0.4519999999999982,1,0
2023,Canadian Grand Prix,norris,53,11,1:17.019,77.019,6,-1.3109999999999928,1,0
2023,Canadian Grand Prix,norris,54,10,1:17.229,77.229,7,0.20999999999999375,1,0
2023,Canadian Grand Prix,norris,55,10,1:17.092,77.092,8,-0.13700000000000045,1,0
2023,Canadian Grand Prix,norris,56,10,1:17.006,77.006,9,-0.08599999999999852,1,0
2023,Canadian Grand Prix,norris,57,10,1:17.008,77.008,10,0.001999999999995339,1,0
2023,Canadian Grand Prix,norris,58,10,1:17.426,77.426,11,0.41800000000000637,1,0
2023,Canadian Grand Prix,ocon,1,5,1:26.367,86.367,1,0.0,1,0
2023,Canadian Grand Prix,ocon,2,5,1:19.331,79.331,2,-7.036000000000001,1,0
2023,Canadian Grand Prix,ocon,3,5,1:18.462,78.462,3,-0.8689999999999998,1,0
2023,Canadian Grand Prix,ocon,4,5,1:18.494,78.494,4,0.031999999999996476,1,0
2023,Canadian Grand Prix,ocon,5,5,1:18.419,78.419,5,-0.07500000000000284,1,0
2023,Canadian Grand Prix,ocon,53,9,1:17.160,77.16,6,-1.2590000000000003,1,0
2023,Canadian Grand Prix,ocon,54,8,1:17.068,77.068,7,-0.09199999999999875,1,0
2023,Canadian Grand Prix,ocon,55,8,1:17.056,77.056,8,-0.012000000000000455,1,0
2023,Canadian Grand Prix,ocon,56,8,1:17.229,77.229,9,0.17300000000000182,1,0
2023,Canadian Grand Prix,ocon,57,8,1:17.057,77.057,10,-0.17199999999999704,1,0
2023,Canadian Grand Prix,ocon,58,8,1:17.266,77.26599999999999,11,0.20899999999998897,1,0
2023,Canadian Grand Prix,perez,1,12,1:30.734,90.73400000000001,1,0.0,1,0
2023,Canadian Grand Prix,perez,2,12,1:19.273,79.273,2,-11.461000000000013,1,0
2023,Canadian Grand Prix,perez,3,12,1:18.510,78.51,3,-0.762999999999991,1,0
2023,Canadian Grand Prix,perez,4,12,1:18.656,78.656,4,0.1460000000000008,1,0
2023,Canadian Grand Prix,perez,5,12,1:18.450,78.45,5,-0.20600000000000307,1,0
2023,Canadian Grand Prix,perez,54,6,1:16.647,76.64699999999999,6,-1.8030000000000115,1,0
2023,Canadian Grand Prix,perez,55,6,1:16.962,76.962,7,0.31500000000001194,1,0
2023,Canadian Grand Prix,perez,56,6,1:17.069,77.069,8,0.10699999999999932,1,0
2023,Canadian Grand Prix,perez,57,6,1:16.813,76.813,9,-0.2560000000000002,1,0
2023,Canadian Grand Prix,perez,58,6,1:16.464,76.464,10,-0.34900000000000375,1,0
2023,Canadian Grand Prix,piastri,1,7,1:27.463,87.463,1,0.0,1,0
2023,Canadian Grand Prix,piastri,2,7,1:19.753,79.753,2,-7.709999999999994,1,0
2023,Canadian Grand Prix,piastri,3,7,1:18.489,78.489,3,-1.2639999999999958,1,0
2023,Canadian Grand Prix,piastri,4,7,1:18.940,78.94,4,0.4509999999999934,1,0
2023,Canadian Grand Prix,piastri,5,7,1:18.182,78.182,5,-0.7579999999999956,1,0
2023,Canadian Grand Prix,piastri,53,13,1:16.712,76.712,6,-1.4699999999999989,1,0
2023,Canadian Grand Prix,piastri,54,12,1:16.870,76.87,7,0.15800000000000125,1,0
2023,Canadian Grand Prix,piastri,55,12,1:16.950,76.95,8,0.0799999999999983,1,0
2023,Canadian Grand Prix,piastri,56,12,1:16.826,76.826,9,-0.12400000000000944,1,0
2023,Canadian Grand Prix,piastri,57,12,1:16.895,76.895,10,0.06900000000000261,1,0
2023,Canadian Grand Prix,piastri,58,12,1:16.680,76.68,11,-0.2149999999999892,1,0
2023,Canadian Grand Prix,russell,1,4,1:25.376,85.376,1,0.0,1,0
2023,Canadian Grand Prix,russell,2,4,1:18.882,78.882,2,-6.494,1,0
2023,Canadian Grand Prix,russell,3,4,1:17.996,77.996,3,-0.8860000000000099,1,0
2023,Canadian Grand Prix,russell,4,4,1:17.594,77.594,4,-0.402000000000001,1,0
2023,Canadian Grand Prix,russell,5,4,1:17.640,77.64,5,0.04600000000000648,1,0
2023,Canadian Grand Prix,russell,53,8,1:17.576,77.576,6,-0.06400000000000716,1,0
2023,Canadian Grand Prix,sainz,1,11,1:30.282,90.282,1,0.0,1,0
2023,Canadian Grand Prix,sainz,2,11,1:18.944,78.944,2,-11.337999999999994,1,0
2023,Canadian Grand Prix,sainz,3,11,1:18.860,78.86,3,-0.08400000000000318,1,0
2023,Canadian Grand Prix,sainz,4,11,1:18.579,78.57900000000001,4,-0.2809999999999917,1,0
2023,Canadian Grand Prix,sainz,5,11,1:18.539,78.539,5,-0.04000000000000625,1,0
2023,Canadian Grand Prix,sainz,54,5,1:16.321,76.321,6,-2.2180000000000035,1,0
2023,Canadian Grand Prix,sainz,55,5,1:15.954,75.95400000000001,7,-0.3669999999999902,1,0
2023,Canadian Grand Prix,sainz,56,5,1:16.357,76.357,8,0.4029999999999916,1,0
2023,Canadian Grand Prix,sainz,57,5,1:16.802,76.80199999999999,9,0.4449999999999932,1,0
2023,Canadian Grand Prix,sainz,58,5,1:16.140,76.14,10,-0.6619999999999919,1,0
2023,Canadian Grand Prix,sargeant,1,18,1:33.033,93.033,1,0.0,1,0
2023,Canadian Grand Prix,sargeant,2,18,1:20.814,80.814,2,-12.219000000000008,1,0
2023,Canadian Grand Prix,sargeant,3,18,1:19.105,79.105,3,-1.708999999999989,1,0
2023,Canadian Grand Prix,sargeant,4,18,1:18.437,78.437,4,-0.6680000000000064,1,0
2023,Canadian Grand Prix,sargeant,5,18,1:19.517,79.517,5,1.0799999999999983,1,0
2023,Canadian Grand Prix,stroll,1,14,1:31.721,91.721,1,0.0,1,0
2023,Canadian Grand Prix,stroll,2,14,1:19.609,79.60900000000001,2,-12.111999999999995,1,0
2023,Canadian Grand Prix,stroll,3,14,1:18.385,78.385,3,-1.2240000000000038,1,0
2023,Canadian Grand Prix,stroll,4,14,1:18.693,78.693,4,0.3079999999999927,1,0
2023,Canadian Grand Prix,stroll,5,14,1:18.829,78.82900000000001,5,0.1360000000000099,1,0
2023,Canadian Grand Prix,stroll,53,12,1:16.853,76.85300000000001,6,-1.975999999999999,1,0
2023,Canadian Grand Prix,stroll,54,11,1:16.865,76.865,7,0.011999999999986244,1,0
2023,Canadian Grand Prix,stroll,55,11,1:16.979,76.979,8,0.11400000000000432,1,0
2023,Canadian Grand Prix,stroll,56,11,1:16.802,76.80199999999999,9,-0.1770000000000067,1,0
2023,Canadian Grand Prix,stroll,57,11,1:16.771,76.771,10,-0.0309999999999917,1,0
2023,Canadian Grand Prix,stroll,58,11,1:16.564,76.564,11,-0.20700000000000784,1,0
2023,Canadian Grand Prix,tsunoda,1,20,1:49.276,109.27600000000001,1,0.0,1,0
2023,Canadian Grand Prix,tsunoda,2,20,1:22.407,82.407,2,-26.869000000000014,1,0
2023,Canadian Grand Prix,tsunoda,3,20,1:18.117,78.117,3,-4.289999999999992,1,0
2023,Canadian Grand Prix,tsunoda,4,20,1:18.038,78.038,4,-0.07900000000000773,1,0
2023,Canadian Grand Prix,tsunoda,5,20,1:18.051,78.051,5,0.01300000000000523,1,0
2023,Canadian Grand Prix,tsunoda,53,15,1:16.743,76.743,6,-1.308000000000007,1,0
2023,Canadian Grand Prix,tsunoda,54,14,1:16.952,76.952,7,0.20900000000000318,1,0
2023,Canadian Grand Prix,tsunoda,55,14,1:17.393,77.393,8,0.4410000000000025,1,0
2023,Canadian Grand Prix,tsunoda,56,14,1:16.713,76.713,9,-0.6800000000000068,1,0
2023,Canadian Grand Prix,tsunoda,57,14,1:17.006,77.006,10,0.29300000000000637,1,0
2023,Canadian Grand Prix,tsunoda,58,14,1:17.553,77.553,11,0.546999999999997,1,0
2023,Canadian Grand Prix,zhou,1,19,1:33.913,93.913,1,0.0,1,0
2023,Canadian Grand Prix,zhou,2,19,1:20.515,80.515,2,-13.397999999999996,1,0
2023,Canadian Grand Prix,zhou,3,19,1:18.964,78.964,3,-1.551000000000002,1,0
2023,Canadian Grand Prix,zhou,4,19,1:18.749,78.749,4,-0.2150000000000034,1,0
2023,Canadian Grand Prix,zhou,5,19,1:19.443,79.443,5,0.6940000000000026,1,0
2023,Canadian Grand Prix,zhou,53,17,1:17.236,77.236,6,-2.2069999999999936,1,0
2023,Canadian Grand Prix,zhou,54,16,1:17.404,77.404,7,0.16799999999999216,1,0
2023,Canadian Grand Prix,zhou,55,16,1:17.523,77.523,8,0.11899999999999977,1,0
2023,Canadian Grand Prix,zhou,56,16,1:17.311,77.311,9,-0.21199999999998909,1,0
2023,Canadian Grand Prix,zhou,57,16,1:17.237,77.237,10,-0.07400000000001228,1,0
2023,Dutch Grand Prix,albon,1,5,1:34.276,94.27600000000001,1,0.0,1,0
2023,Dutch Grand Prix,albon,2,4,1:48.180,108.18,2,13.903999999999996,1,1
2023,Dutch Grand Prix,albon,3,8,1:50.236,110.23599999999999,3,2.055999999999983,1,1
2023,Dutch Grand Prix,albon,4,13,1:48.341,108.34100000000001,4,-1.8949999999999818,1,0
2023,Dutch Grand Prix,albon,5,14,1:41.277,101.277,5,-7.064000000000007,1,0
2023,Dutch Grand Prix,albon,54,7,1:15.082,75.082,6,-26.195000000000007,1,0
2023,Dutch Grand Prix,albon,55,7,1:14.468,74.468,7,-0.6139999999999901,1,0
2023,Dutch Grand Prix,albon,56,6,1:14.816,74.816,8,0.347999999999999,1,0
2023,Dutch Grand Prix,albon,57,6,1:14.710,74.71000000000001,9,-0.10599999999999454,1,0
2023,Dutch Grand Prix,albon,58,6,1:14.613,74.613,10,-0.09700000000000841,1,0
2023,Dutch Grand Prix,alonso,1,3,1:32.766,92.76599999999999,1,0.0,1,0
2023,Dutch Grand Prix,alonso,2,5,1:50.145,110.14500000000001,2,17.37900000000002,1,1
2023,Dutch Grand Prix,alonso,3,7,1:49.357,109.357,3,-0.7880000000000109,1,0
2023,Dutch Grand Prix,alonso,4,6,1:26.225,86.225,4,-23.132000000000005,1,0
2023,Dutch Grand Prix,alonso,5,6,1:24.932,84.932,5,-1.2929999999999922,1,0
2023,Dutch Grand Prix,alonso,54,3,1:13.965,73.965,6,-10.966999999999999,1,0
2023,Dutch Grand Prix,alonso,55,3,1:13.862,73.862,7,-0.10300000000000864,1,0
2023,Dutch Grand Prix,alonso,56,3,1:13.837,73.837,8,-0.024999999999991473,1,0
2023,Dutch Grand Prix,alonso,57,3,1:14.319,74.319,9,0.4819999999999993,1,0
2023,Dutch Grand Prix,alonso,58,3,1:14.005,74.005,10,-0.31400000000000716,1,0
2023,Dutch Grand Prix,bottas,1,9,1:37.804,97.804,1,0.0,1,0
2023,Dutch Grand Prix,bottas,2,9,1:50.912,110.912,2,13.108000000000004,1,1
2023,Dutch Grand Prix,bottas,3,15,1:52.324,112.324,3,1.411999999999992,1,0
2023,Dutch Grand Prix,bottas,4,16,1:48.246,108.24600000000001,4,-4.077999999999989,1,0
2023,Dutch Grand Prix,bottas,5,17,1:38.860,98.86,5,-9.38600000000001,1,0
2023,Dutch Grand Prix,bottas,53,17,1:15.075,75.075,6,-23.784999999999997,1,0
2023,Dutch Grand Prix,bottas,54,17,1:15.297,75.297,7,0.2219999999999942,1,0
2023,Dutch Grand Prix,bottas,55,17,1:15.134,75.134,8,-0.1629999999999967,1,0
2023,Dutch Grand Prix,bottas,56,17,1:15.653,75.653,9,0.5190000000000055,1,0
2023,Dutch Grand Prix,bottas,57,17,1:15.309,75.309,10,-0.3440000000000083,1,0
2023,Dutch Grand Prix,bottas,58,17,1:15.995,75.995,11,0.686000000000007,1,0
2023,Dutch Grand Prix,gasly,1,16,1:43.893,103.893,1,0.0,1,0
2023,Dutch Grand Prix,gasly,2,16,1:54.457,114.457,2,10.563999999999993,1,1
2023,Dutch Grand Prix,gasly,3,4,1:31.466,91.46600000000001,3,-22.990999999999985,1,0
2023,Dutch Grand Prix,gasly,4,3,1:25.008,85.008,4,-6.458000000000013,1,0
2023,Dutch Grand Prix,gasly,5,3,1:23.834,83.834,5,-1.1739999999999924,1,0
2023,Dutch Grand Prix,gasly,54,5,1:14.675,74.675,6,-9.159000000000006,1,0
2023,Dutch Grand Prix,gasly,55,5,1:14.441,74.441,7,-0.23399999999999466,1,0
2023,Dutch Grand Prix,gasly,56,5,1:14.925,74.925,8,0.48399999999999466,1,0
2023,Dutch Grand Prix,gasly,57,5,1:15.081,75.081,9,0.1560000000000059,1,0
2023,Dutch Grand Prix,gasly,58,5,1:15.486,75.486,10,0.40500000000000114,1,0
2023,Dutch Grand Prix,hamilton,1,11,1:38.801,98.801,1,0.0,1,0
2023,Dutch Grand Prix,hamilton,2,12,1:54.350,114.35,2,15.548999999999992,1,1
2023,Dutch Grand Prix,hamilton,3,20,1:59.015,119.015,3,4.665000000000006,1,1
2023,Dutch Grand Prix,hamilton,4,19,1:43.298,103.298,4,-15.716999999999999,1,0
2023,Dutch Grand Prix,hamilton,5,13,1:26.048,86.048,5,-17.25,1,0
2023,Dutch Grand Prix,hamilton,53,11,1:14.621,74.621,6,-11.427000000000007,1,0
2023,Dutch Grand Prix,hamilton,54,11,1:15.922,75.922,7,1.301000000000002,1,0
2023,Dutch Grand Prix,hamilton,55,10,1:14.838,74.838,8,-1.0840000000000032,1,0
2023,Dutch Grand Prix,hamilton,56,9,1:14.163,74.163,9,-0.6749999999999972,1,0
2023,Dutch Grand Prix,hamilton,57,9,1:13.963,73.963,10,-0.20000000000000284,1,0
2023,Dutch Grand Prix,hamilton,58,8,1:13.904,73.904,11,-0.0589999999999975,1,0
2023,Dutch Grand Prix,hulkenberg,1,10,1:38.096,98.096,1,0.0,1,0
2023,Dutch Grand Prix,hulkenberg,2,10,1:51.204,111.20400000000001,2,13.108000000000004,1,1
2023,Dutch Grand Prix,hulkenberg,3,16,1:52.192,112.19200000000001,3,0.9879999999999995,1,0
2023,Dutch Grand Prix,hulkenberg,4,17,1:48.453,108.453,4,-3.7390000000000043,1,0
2023,Dutch Grand Prix,hulkenberg,5,18,1:39.606,99.606,5,-8.847000000000008,1,0
2023,Dutch Grand Prix,hulkenberg,53,16,1:14.472,74.472,6,-25.134,1,0
2023,Dutch Grand Prix,hulkenberg,54,16,1:14.986,74.986,7,0.51400000000001,1,0
2023,Dutch Grand Prix,hulkenberg,55,16,1:14.486,74.486,8,-0.5,1,0
2023,Dutch Grand Prix,hulkenberg,56,15,1:14.616,74.616,9,0.12999999999999545,1,0
2023,Dutch Grand Prix,hulkenberg,57,15,1:15.014,75.014,10,0.39799999999999613,1,0
2023,Dutch Grand Prix,hulkenberg,58,15,1:14.880,74.88,11,-0.13400000000000034,1,0
2023,Dutch Grand Prix,kevin_magnussen,1,20,1:51.944,111.944,1,0.0,1,0
2023,Dutch Grand Prix,kevin_magnussen,2,19,1:58.312,118.312,2,6.367999999999995,1,1
2023,Dutch Grand Prix,kevin_magnussen,3,13,1:28.198,88.19800000000001,3,-30.11399999999999,1,0
2023,Dutch Grand Prix,kevin_magnussen,4,9,1:27.297,87.297,4,-0.9010000000000105,1,0
2023,Dutch Grand Prix,kevin_magnussen,5,9,1:24.267,84.267,5,-3.030000000000001,1,0
2023,Dutch Grand Prix,kevin_magnussen,53,15,1:15.839,75.839,6,-8.427999999999997,1,0
2023,Dutch Grand Prix,kevin_magnussen,54,15,1:15.930,75.93,7,0.09100000000000819,1,0
2023,Dutch Grand Prix,kevin_magnussen,55,15,1:16.295,76.295,8,0.3649999999999949,1,0
2023,Dutch Grand Prix,kevin_magnussen,56,16,1:16.861,76.861,9,0.5660000000000025,1,0
2023,Dutch Grand Prix,kevin_magnussen,57,16,1:16.453,76.453,10,-0.40800000000000125,1,0
2023,Dutch Grand Prix,kevin_magnussen,58,16,1:16.560,76.56,11,0.10699999999999932,1,0
2023,Dutch Grand Prix,lawson,1,19,1:50.452,110.452,1,0.0,1,0
2023,Dutch Grand Prix,lawson,2,20,2:09.963,129.963,2,19.510999999999996,1,1
2023,Dutch Grand Prix,lawson,3,18,1:26.818,86.818,3,-43.144999999999996,1,0
2023,Dutch Grand Prix,lawson,4,11,1:28.443,88.443,4,1.625,1,1
2023,Dutch Grand Prix,lawson,5,11,1:25.079,85.07900000000001,5,-3.36399999999999,1,0
2023,Dutch Grand Prix,lawson,53,18,1:15.120,75.12,6,-9.959000000000003,1,0
2023,Dutch Grand Prix,lawson,54,18,1:15.308,75.30799999999999,7,0.18799999999998818,1,0
2023,Dutch Grand Prix,lawson,55,18,1:15.364,75.364,8,0.056000000000011596,1,0
2023,Dutch Grand Prix,lawson,56,18,1:15.425,75.425,9,0.06099999999999284,1,0
2023,Dutch Grand Prix,lawson,57,18,1:15.432,75.432,10,0.007000000000005002,1,0
2023,Dutch Grand Prix,lawson,58,18,1:15.081,75.081,11,-0.3509999999999991,1,0
2023,Dutch Grand Prix,leclerc,1,15,1:42.801,102.801,1,0.0,1,0
2023,Dutch Grand Prix,leclerc,2,17,1:58.969,118.969,2,16.167999999999992,1,1
2023,Dutch Grand Prix,leclerc,3,6,1:30.281,90.281,3,-28.687999999999988,1,0
2023,Dutch Grand Prix,leclerc,4,5,1:25.852,85.852,4,-4.429000000000002,1,0
2023,Dutch Grand Prix,leclerc,5,5,1:24.975,84.975,5,-0.8770000000000095,1,0
2023,Dutch Grand Prix,max_verstappen,1,1,1:31.585,91.58500000000001,1,0.0,1,0
2023,Dutch Grand Prix,max_verstappen,2,3,1:49.972,109.97200000000001,2,18.387,1,1
2023,Dutch Grand Prix,max_verstappen,3,5,1:48.658,108.658,3,-1.3140000000000072,1,0
2023,Dutch Grand Prix,max_verstappen,4,4,1:25.251,85.251,4,-23.406999999999996,1,0
2023,Dutch Grand Prix,max_verstappen,5,4,1:23.461,83.461,5,-1.7900000000000063,1,0
2023,Dutch Grand Prix,max_verstappen,54,1,1:14.256,74.256,6,-9.204999999999998,1,0
2023,Dutch Grand Prix,max_verstappen,55,1,1:14.415,74.41499999999999,7,0.15899999999999181,1,0
2023,Dutch Grand Prix,max_verstappen,56,1,1:14.410,74.41,8,-0.0049999999999954525,1,0
2023,Dutch Grand Prix,max_verstappen,57,1,1:14.096,74.096,9,-0.31399999999999295,1,0
2023,Dutch Grand Prix,max_verstappen,58,1,1:13.889,73.889,10,-0.20700000000000784,1,0
2023,Dutch Grand Prix,max_verstappen,59,1,1:13.943,73.943,11,0.054000000000002046,1,0
2023,Dutch Grand Prix,norris,1,2,1:32.227,92.227,1,0.0,1,0
2023,Dutch Grand Prix,norris,2,1,1:47.848,107.848,2,15.620999999999995,1,1
2023,Dutch Grand Prix,norris,3,10,1:55.144,115.144,3,7.2960000000000065,1,1
2023,Dutch Grand Prix,norris,4,15,1:47.537,107.537,4,-7.606999999999999,1,0
2023,Dutch Grand Prix,norris,5,12,1:23.686,83.686,5,-23.851,1,0
2023,Dutch Grand Prix,norris,53,10,1:16.790,76.78999999999999,6,-6.896000000000015,1,0
2023,Dutch Grand Prix,norris,54,10,1:16.853,76.85300000000001,7,0.0630000000000166,1,0
2023,Dutch Grand Prix,norris,55,9,1:14.997,74.997,8,-1.8560000000000088,1,0
2023,Dutch Grand Prix,norris,56,10,1:16.156,76.156,9,1.159000000000006,1,0
2023,Dutch Grand Prix,norris,57,10,1:15.052,75.05199999999999,10,-1.1040000000000134,1,0
2023,Dutch Grand Prix,norris,58,10,1:15.076,75.076,11,0.02400000000000091,1,0
2023,Dutch Grand Prix,ocon,1,12,1:39.075,99.075,1,0.0,1,0
2023,Dutch Grand Prix,ocon,2,14,1:56.975,116.975,2,17.89999999999999,1,1
2023,Dutch Grand Prix,ocon,3,17,1:50.095,110.095,3,-6.8799999999999955,1,0
2023,Dutch Grand Prix,ocon,4,10,1:26.929,86.929,4,-23.165999999999997,1,0
2023,Dutch Grand Prix,ocon,5,10,1:23.380,83.38,5,-3.5490000000000066,1,0
2023,Dutch Grand Prix,ocon,54,8,1:15.386,75.386,6,-7.994,1,0
2023,Dutch Grand Prix,ocon,55,8,1:15.169,75.169,7,-0.21699999999999875,1,0
2023,Dutch Grand Prix,ocon,56,8,1:14.953,74.953,8,-0.21599999999999397,1,0
2023,Dutch Grand Prix,ocon,57,8,1:15.023,75.023,9,0.06999999999999318,1,0
2023,Dutch Grand Prix,ocon,58,9,1:15.975,75.975,10,0.9519999999999982,1,0
2023,Dutch Grand Prix,perez,1,13,1:39.743,99.743,1,0.0,1,0
2023,Dutch Grand Prix,perez,2,11,1:49.613,109.613,2,9.870000000000005,1,1
2023,Dutch Grand Prix,perez,3,1,1:27.522,87.52199999999999,3,-22.091000000000008,1,0
2023,Dutch Grand Prix,perez,4,1,1:24.342,84.342,4,-3.1799999999999926,1,0
2023,Dutch Grand Prix,perez,5,1,1:24.100,84.1,5,-0.24200000000000443,1,0
2023,Dutch Grand Prix,perez,54,2,1:15.006,75.006,6,-9.093999999999994,1,0
2023,Dutch Grand Prix,perez,55,2,1:15.161,75.161,7,0.15500000000000114,1,0
2023,Dutch Grand Prix,perez,56,2,1:14.656,74.656,8,-0.5049999999999955,1,0
2023,Dutch Grand Prix,perez,57,2,1:14.315,74.315,9,-0.3410000000000082,1,0
2023,Dutch Grand Prix,perez,58,2,1:14.313,74.313,10,-0.001999999999995339,1,0
2023,Dutch Grand Prix,piastri,1,7,1:35.554,95.554,1,0.0,1,0
2023,Dutch Grand Prix,piastri,2,6,1:49.109,109.10900000000001,2,13.555000000000007,1,1
2023,Dutch Grand Prix,piastri,3,9,1:49.476,109.476,3,0.3669999999999902,1,0
2023,Dutch Grand Prix,piastri,4,14,1:47.669,107.669,4,-1.8070000000000022,1,0
2023,Dutch Grand Prix,piastri,5,15,1:40.899,100.899,5,-6.769999999999996,1,0
2023,Dutch Grand Prix,piastri,53,12,1:14.441,74.441,6,-26.458,1,0
2023,Dutch Grand Prix,piastri,54,12,1:14.299,74.299,7,-0.1419999999999959,1,0
2023,Dutch Grand Prix,piastri,55,11,1:14.733,74.733,8,0.4339999999999975,1,0
2023,Dutch Grand Prix,piastri,56,11,1:14.967,74.967,9,0.23399999999999466,1,0
2023,Dutch Grand Prix,piastri,57,11,1:14.955,74.955,10,-0.012000000000000455,1,0
2023,Dutch Grand Prix,piastri,58,11,1:14.782,74.782,11,-0.17300000000000182,1,0
2023,Dutch Grand Prix,russell,1,4,1:33.241,93.241,1,0.0,1,0
2023,Dutch Grand Prix,russell,2,2,1:47.161,107.161,2,13.920000000000002,1,1
2023,Dutch Grand Prix,russell,3,2,1:46.910,106.91,3,-0.2510000000000048,1,0
